Gene stable ID	GO term accession
BRADI2G60300	GO:0000166
BRADI2G60300	GO:0003676
BRADI2G60300	GO:0000166
BRADI2G60300	GO:0003676
BRADI2G60300	GO:0003723
BRADI2G60310	
BRADI2G60317	
BRADI2G60324	GO:0016020
BRADI2G60324	GO:0016021
BRADI2G60324	GO:0005524
BRADI2G60324	GO:0046872
BRADI2G60324	GO:0000166
BRADI2G60324	GO:0016787
BRADI2G60324	GO:0005516
BRADI2G60324	GO:0006812
BRADI2G60324	GO:0005388
BRADI2G60324	GO:0019829
BRADI2G60324	GO:0070588
BRADI2G60324	GO:0070588
BRADI2G60324	GO:0005516
BRADI2G60324	GO:0005388
BRADI2G60324	GO:0000166
BRADI2G60324	GO:0016021
BRADI2G60324	GO:0005524
BRADI2G60324	GO:0016020
BRADI2G60324	GO:0046872
BRADI2G60331	GO:0003677
BRADI2G60331	GO:0003700
BRADI2G60331	GO:0006355
BRADI2G60331	GO:0006351
BRADI2G60331	GO:0005634
BRADI2G60331	GO:0006355
BRADI2G60331	GO:0006351
BRADI2G60331	GO:0003677
BRADI2G60331	GO:0005634
BRADI2G60331	GO:0003700
BRADI2G60340	GO:0003677
BRADI2G60340	GO:0003700
BRADI2G60340	GO:0006355
BRADI2G60340	GO:0006351
BRADI2G60340	GO:0005634
BRADI2G60340	GO:0006355
BRADI2G60340	GO:0006351
BRADI2G60340	GO:0003677
BRADI2G60340	GO:0005634
BRADI2G60340	GO:0003700
BRADI2G60350	GO:0000166
BRADI2G60350	GO:0003924
BRADI2G60350	GO:0005525
BRADI2G60350	GO:0006184
BRADI2G60350	GO:0007165
BRADI2G60350	GO:0004871
BRADI2G60350	GO:0007186
BRADI2G60350	GO:0019001
BRADI2G60350	GO:0031683
BRADI2G60350	GO:0005834
BRADI2G60350	GO:0006571
BRADI2G60350	GO:0009094
BRADI2G60350	GO:0010244
BRADI2G60350	GO:0001789
BRADI2G60350	GO:0005095
BRADI2G60350	GO:0016247
BRADI2G60350	GO:0005789
BRADI2G60350	GO:0009785
BRADI2G60350	GO:0009789
BRADI2G60350	GO:0072593
BRADI2G60350	GO:0008219
BRADI2G60350	GO:0009755
BRADI2G60350	GO:0009873
BRADI2G60350	GO:0000303
BRADI2G60350	GO:0010119
BRADI2G60350	GO:0009788
BRADI2G60350	GO:0051020
BRADI2G60350	GO:0009749
BRADI2G60350	GO:0009750
BRADI2G60350	GO:0009863
BRADI2G60350	GO:0010027
BRADI2G60350	GO:0042127
BRADI2G60350	GO:0009845
BRADI2G60350	GO:0006396
BRADI2G60350	GO:0009506
BRADI2G60350	GO:0009740
BRADI2G60350	GO:0000278
BRADI2G60350	GO:0009744
BRADI2G60350	GO:0005515
BRADI2G60350	GO:0006571
BRADI2G60350	GO:0009749
BRADI2G60350	GO:0009785
BRADI2G60350	GO:0010119
BRADI2G60350	GO:0072593
BRADI2G60350	GO:0009094
BRADI2G60350	GO:0009740
BRADI2G60350	GO:0009788
BRADI2G60350	GO:0042127
BRADI2G60350	GO:0005834
BRADI2G60350	GO:0000303
BRADI2G60350	GO:0008219
BRADI2G60350	GO:0009873
BRADI2G60350	GO:0010027
BRADI2G60350	GO:0009750
BRADI2G60350	GO:0009744
BRADI2G60350	GO:0000278
BRADI2G60350	GO:0007165
BRADI2G60350	GO:0006396
BRADI2G60350	GO:0009506
BRADI2G60350	GO:0009845
BRADI2G60350	GO:0007186
BRADI2G60350	GO:0004871
BRADI2G60350	GO:0005789
BRADI2G60350	GO:0003924
BRADI2G60350	GO:0005525
BRADI2G60350	GO:0009863
BRADI2G60350	GO:0005095
BRADI2G60350	GO:0001789
BRADI2G60350	GO:0016247
BRADI2G60350	GO:0009789
BRADI2G60350	GO:0010244
BRADI2G60350	GO:0019001
BRADI2G60357	
BRADI2G60370	GO:0006661
BRADI2G60370	GO:0008150
BRADI2G60370	GO:0006661
BRADI2G60380	GO:0005737
BRADI2G60380	GO:0006415
BRADI2G60380	GO:0016149
BRADI2G60380	GO:0016149
BRADI2G60380	GO:0005737
BRADI2G60390	GO:0016491
BRADI2G60390	GO:0055114
BRADI2G60390	GO:0051287
BRADI2G60390	GO:0005975
BRADI2G60390	GO:0005737
BRADI2G60390	GO:0050662
BRADI2G60390	GO:0016616
BRADI2G60390	GO:0004367
BRADI2G60390	GO:0006072
BRADI2G60390	GO:0009331
BRADI2G60390	GO:0046168
BRADI2G60390	GO:0016616
BRADI2G60390	GO:0055114
BRADI2G60390	GO:0004367
BRADI2G60390	GO:0046168
BRADI2G60390	GO:0051287
BRADI2G60390	GO:0009331
BRADI2G60390	GO:0016491
BRADI2G60390	GO:0005975
BRADI2G60390	GO:0006072
BRADI2G60400	GO:0018738
BRADI2G60400	GO:0046294
BRADI2G60400	GO:0048046
BRADI2G60400	GO:0046294
BRADI2G60400	GO:0018738
BRADI2G60400	GO:0048046
BRADI2G60410	
BRADI2G60420	
BRADI2G60427	GO:0043531
BRADI2G60427	GO:0043531
BRADI2G60434	GO:0043531
BRADI2G60434	GO:0006952
BRADI2G60434	GO:0043531
BRADI2G60441	GO:0016787
BRADI2G60441	GO:0003824
BRADI2G60441	GO:0005975
BRADI2G60441	GO:0008152
BRADI2G60441	GO:0004553
BRADI2G60441	GO:0016798
BRADI2G60441	GO:0004553
BRADI2G60441	GO:0005975
BRADI2G60450	GO:0016740
BRADI2G60450	GO:0005524
BRADI2G60450	GO:0000166
BRADI2G60450	GO:0005975
BRADI2G60450	GO:0016301
BRADI2G60450	GO:0016310
BRADI2G60450	GO:0016773
BRADI2G60450	GO:0006096
BRADI2G60450	GO:0004396
BRADI2G60450	GO:0046835
BRADI2G60450	GO:0004396
BRADI2G60450	GO:0006096
BRADI2G60450	GO:0016773
BRADI2G60450	GO:0005524
BRADI2G60450	GO:0005975
BRADI2G60450	GO:0001678
BRADI2G60450	GO:0005536
BRADI2G60456	GO:0016491
BRADI2G60456	GO:0055114
BRADI2G60456	GO:0003824
BRADI2G60456	GO:0050660
BRADI2G60456	GO:0016614
BRADI2G60456	GO:0008762
BRADI2G60456	GO:0009690
BRADI2G60456	GO:0019139
BRADI2G60456	GO:0016614
BRADI2G60456	GO:0055114
BRADI2G60456	GO:0009690
BRADI2G60456	GO:0008762
BRADI2G60456	GO:0019139
BRADI2G60456	GO:0050660
BRADI2G60456	GO:0003824
BRADI2G60456	GO:0016491
BRADI2G60462	
BRADI2G60470	
BRADI2G60480	
BRADI2G60490	GO:0016787
BRADI2G60490	GO:0003824
BRADI2G60490	GO:0005975
BRADI2G60490	GO:0008152
BRADI2G60490	GO:0004553
BRADI2G60490	GO:0016798
BRADI2G60490	GO:0004553
BRADI2G60490	GO:0005975
BRADI2G60497	GO:0016787
BRADI2G60497	GO:0003824
BRADI2G60497	GO:0005975
BRADI2G60497	GO:0008152
BRADI2G60497	GO:0004553
BRADI2G60497	GO:0016798
BRADI2G60497	GO:0004553
BRADI2G60497	GO:0005975
BRADI2G60510	
BRADI2G60510	
BRADI2G60520	
BRADI2G60530	GO:0005524
BRADI2G60530	GO:0000166
BRADI2G60530	GO:0004672
BRADI2G60530	GO:0004674
BRADI2G60530	GO:0006468
BRADI2G60530	GO:0016772
BRADI2G60530	GO:0005509
BRADI2G60530	GO:0030247
BRADI2G60530	GO:0006468
BRADI2G60530	GO:0005515
BRADI2G60530	GO:0030247
BRADI2G60530	GO:0004672
BRADI2G60530	GO:0005509
BRADI2G60530	GO:0004674
BRADI2G60530	GO:0005524
BRADI2G60536	GO:0016787
BRADI2G60536	GO:0003824
BRADI2G60536	GO:0005975
BRADI2G60536	GO:0008152
BRADI2G60536	GO:0004553
BRADI2G60536	GO:0016798
BRADI2G60536	GO:0004553
BRADI2G60536	GO:0005975
BRADI2G60542	GO:0016787
BRADI2G60542	GO:0003824
BRADI2G60542	GO:0005975
BRADI2G60542	GO:0008152
BRADI2G60542	GO:0004553
BRADI2G60542	GO:0016798
BRADI2G60542	GO:0004553
BRADI2G60542	GO:0005975
BRADI2G60548	GO:0016787
BRADI2G60548	GO:0003993
BRADI2G60548	GO:0048481
BRADI2G60548	GO:0016020
BRADI2G60548	GO:0003993
BRADI2G60548	GO:0048481
BRADI2G60548	GO:0016787
BRADI2G60548	GO:0016020
BRADI2G60554	GO:0003677
BRADI2G60554	GO:0006355
BRADI2G60554	GO:0006351
BRADI2G60554	GO:0005634
BRADI2G60554	GO:0006355
BRADI2G60554	GO:0006351
BRADI2G60554	GO:0003677
BRADI2G60554	GO:0005634
BRADI2G60557	GO:0016787
BRADI2G60557	GO:0003824
BRADI2G60557	GO:0005975
BRADI2G60557	GO:0008152
BRADI2G60557	GO:0004553
BRADI2G60557	GO:0016798
BRADI2G60557	GO:0004553
BRADI2G60557	GO:0005975
BRADI2G60570	GO:0003677
BRADI2G60570	GO:0005524
BRADI2G60570	GO:0000166
BRADI2G60570	GO:0006259
BRADI2G60570	GO:0008094
BRADI2G60570	GO:0006281
BRADI2G60570	GO:0003697
BRADI2G60570	GO:0009432
BRADI2G60570	GO:0006259
BRADI2G60570	GO:0009432
BRADI2G60570	GO:0008094
BRADI2G60570	GO:0003697
BRADI2G60570	GO:0006281
BRADI2G60570	GO:0005524
BRADI2G60570	GO:0003677
BRADI2G60580	GO:0016020
BRADI2G60580	GO:0016021
BRADI2G60580	GO:0003333
BRADI2G60580	GO:0015171
BRADI2G60580	GO:0003333
BRADI2G60580	GO:0015171
BRADI2G60580	GO:0016021
BRADI2G60580	GO:0016020
BRADI2G60590	GO:0016020
BRADI2G60590	GO:0016021
BRADI2G60590	GO:0003333
BRADI2G60590	GO:0015171
BRADI2G60590	GO:0003333
BRADI2G60590	GO:0015171
BRADI2G60590	GO:0016021
BRADI2G60590	GO:0016020
BRADI2G60597	GO:0016020
BRADI2G60597	GO:0016021
BRADI2G60597	GO:0003333
BRADI2G60597	GO:0015171
BRADI2G60597	GO:0003333
BRADI2G60597	GO:0015171
BRADI2G60597	GO:0016021
BRADI2G60597	GO:0016020
BRADI2G60607	GO:0005515
BRADI2G60620	GO:0003677
BRADI2G60620	GO:0006355
BRADI2G60620	GO:0006355
BRADI2G60620	GO:0006351
BRADI2G60620	GO:0003677
BRADI2G60620	GO:0005634
BRADI2G60630	GO:0003824
BRADI2G60630	GO:0008152
BRADI2G60630	GO:0003824
BRADI2G60640	GO:0003677
BRADI2G60640	GO:0006259
BRADI2G60640	GO:0004518
BRADI2G60640	GO:0090305
BRADI2G60640	GO:0006259
BRADI2G60640	GO:0004518
BRADI2G60640	GO:0003677
BRADI2G60650	GO:0005515
BRADI2G60660	GO:0005509
BRADI2G60660	GO:0005509
BRADI2G60670	GO:0055114
BRADI2G60670	GO:0010024
BRADI2G60670	GO:0016636
BRADI2G60670	GO:0050897
BRADI2G60670	GO:0010019
BRADI2G60670	GO:0010024
BRADI2G60670	GO:0010019
BRADI2G60670	GO:0050897
BRADI2G60670	GO:0055114
BRADI2G60670	GO:0016636
BRADI2G60680	GO:0005509
BRADI2G60680	GO:0005509
BRADI2G60690	GO:0005515
BRADI2G60700	GO:0005488
BRADI2G60700	GO:0005515
BRADI2G60705	
BRADI2G60705	
BRADI2G60710	GO:0005515
BRADI2G60720	GO:0003697
BRADI2G60720	GO:0003697
BRADI2G60720	GO:0006260
BRADI2G60730	GO:0016491
BRADI2G60730	GO:0055114
BRADI2G60730	GO:0008652
BRADI2G60730	GO:0006561
BRADI2G60730	GO:0004735
BRADI2G60730	GO:0055129
BRADI2G60730	GO:0006567
BRADI2G60730	GO:0005618
BRADI2G60730	GO:0004735
BRADI2G60730	GO:0055129
BRADI2G60730	GO:0006567
BRADI2G60730	GO:0006561
BRADI2G60730	GO:0055114
BRADI2G60730	GO:0005618
BRADI2G60740	GO:0008150
BRADI2G60750	GO:0006355
BRADI2G60750	GO:0006351
BRADI2G60750	GO:0000989
BRADI2G60750	GO:0006355
BRADI2G60750	GO:0006351
BRADI2G60750	GO:0005634
BRADI2G60760	GO:0005515
BRADI2G60765	GO:0005515
BRADI2G60770	
BRADI2G60780	GO:0005516
BRADI2G60780	GO:0005516
BRADI2G60790	
BRADI2G60800	
BRADI2G60810	GO:0016020
BRADI2G60810	GO:0009740
BRADI2G60810	GO:0009686
BRADI2G60810	GO:0009686
BRADI2G60810	GO:0009740
BRADI2G60810	GO:0016020
BRADI2G60817	GO:0005515
BRADI2G60830	GO:0046872
BRADI2G60830	GO:0005543
BRADI2G60830	GO:0005938
BRADI2G60830	GO:0032065
BRADI2G60830	GO:0046872
BRADI2G60830	GO:0005543
BRADI2G60830	GO:0005938
BRADI2G60830	GO:0032065
BRADI2G60840	GO:0003676
BRADI2G60840	GO:0003676
BRADI2G60850	GO:0003677
BRADI2G60850	GO:0005524
BRADI2G60850	GO:0008270
BRADI2G60850	GO:0003676
BRADI2G60850	GO:0004386
BRADI2G60850	GO:0009506
BRADI2G60850	GO:0005515
BRADI2G60850	GO:0009506
BRADI2G60850	GO:0008270
BRADI2G60850	GO:0005524
BRADI2G60850	GO:0003677
BRADI2G60860	GO:0046872
BRADI2G60860	GO:0005576
BRADI2G60860	GO:0045735
BRADI2G60860	GO:0030145
BRADI2G60860	GO:0045735
BRADI2G60860	GO:0030145
BRADI2G60860	GO:0005576
BRADI2G60870	GO:0046872
BRADI2G60870	GO:0005576
BRADI2G60870	GO:0045735
BRADI2G60870	GO:0030145
BRADI2G60870	GO:0045735
BRADI2G60870	GO:0030145
BRADI2G60870	GO:0005576
BRADI2G60880	GO:0000266
BRADI2G60880	GO:0005515
BRADI2G60880	GO:0000266
BRADI2G60886	GO:0016747
BRADI2G60886	GO:0016747
BRADI2G60892	GO:0016747
BRADI2G60892	GO:0016747
BRADI2G60898	GO:0016747
BRADI2G60898	GO:0016747
BRADI2G60904	GO:0016747
BRADI2G60904	GO:0016747
BRADI2G60910	GO:0007010
BRADI2G60910	GO:0003779
BRADI2G60910	GO:0003779
BRADI2G60910	GO:0051017
BRADI2G60910	GO:0007010
BRADI2G60920	GO:0016491
BRADI2G60920	GO:0055114
BRADI2G60920	GO:0009055
BRADI2G60920	GO:0046872
BRADI2G60920	GO:0005506
BRADI2G60920	GO:0004497
BRADI2G60920	GO:0020037
BRADI2G60920	GO:0016705
BRADI2G60920	GO:0055114
BRADI2G60920	GO:0016705
BRADI2G60920	GO:0005506
BRADI2G60920	GO:0004497
BRADI2G60920	GO:0020037
BRADI2G60926	GO:0016740
BRADI2G60926	GO:0003824
BRADI2G60926	GO:0008152
BRADI2G60926	GO:0009116
BRADI2G60926	GO:0006221
BRADI2G60926	GO:0004588
BRADI2G60926	GO:0004590
BRADI2G60926	GO:0006207
BRADI2G60926	GO:0044205
BRADI2G60926	GO:0044205
BRADI2G60926	GO:0004588
BRADI2G60926	GO:0004590
BRADI2G60926	GO:0009116
BRADI2G60926	GO:0006221
BRADI2G60926	GO:0006207
BRADI2G60926	GO:0008152
BRADI2G60926	GO:0003824
BRADI2G60932	GO:0016740
BRADI2G60932	GO:0003824
BRADI2G60932	GO:0008152
BRADI2G60932	GO:0009116
BRADI2G60932	GO:0006221
BRADI2G60932	GO:0004588
BRADI2G60932	GO:0004590
BRADI2G60932	GO:0006207
BRADI2G60932	GO:0044205
BRADI2G60932	GO:0044205
BRADI2G60932	GO:0004588
BRADI2G60932	GO:0004590
BRADI2G60932	GO:0009116
BRADI2G60932	GO:0006221
BRADI2G60932	GO:0006207
BRADI2G60932	GO:0008152
BRADI2G60932	GO:0003824
BRADI2G60940	
BRADI2G60950	GO:0046872
BRADI2G60950	GO:0008270
BRADI2G60950	GO:0005515
BRADI2G60950	GO:0005096
BRADI2G60950	GO:0008270
BRADI2G60960	
BRADI2G60970	GO:0003677
BRADI2G60970	GO:0046983
BRADI2G60970	GO:0046983
BRADI2G60970	GO:0003677
BRADI2G60980	
BRADI2G60990	
BRADI2G61000	GO:0006355
BRADI2G61000	GO:0000156
BRADI2G61000	GO:0000160
BRADI2G61000	GO:0035556
BRADI2G61000	GO:0000160
BRADI2G61010	GO:0003824
BRADI2G61010	GO:0005975
BRADI2G61010	GO:0004553
BRADI2G61010	GO:0030246
BRADI2G61010	GO:0004565
BRADI2G61010	GO:0009341
BRADI2G61010	GO:0003824
BRADI2G61010	GO:0004553
BRADI2G61010	GO:0030246
BRADI2G61010	GO:0005975
BRADI2G61010	GO:0004565
BRADI2G61010	GO:0009341
BRADI2G61017	GO:0016810
BRADI2G61017	GO:0005737
BRADI2G61017	GO:0016812
BRADI2G61017	GO:0019556
BRADI2G61017	GO:0048471
BRADI2G61017	GO:0007346
BRADI2G61017	GO:0005783
BRADI2G61017	GO:0016810
BRADI2G61017	GO:0007346
BRADI2G61017	GO:0005783
BRADI2G61017	GO:0048471
BRADI2G61030	
BRADI2G61040	GO:0008152
BRADI2G61040	GO:0016746
BRADI2G61040	GO:0016746
BRADI2G61040	GO:0008152
BRADI2G61050	GO:0003677
BRADI2G61050	GO:0046983
BRADI2G61050	GO:0046983
BRADI2G61050	GO:0003677
BRADI2G61060	GO:0005515
BRADI2G61070	GO:0016491
BRADI2G61080	GO:0005681
BRADI2G61080	GO:0007067
BRADI2G61080	GO:0007067
BRADI2G61080	GO:0005681
BRADI2G61080	GO:0000398
BRADI2G61090	GO:0016491
BRADI2G61100	
BRADI2G61110	GO:0046872
BRADI2G61110	GO:0008270
BRADI2G61110	GO:0005515
BRADI2G61110	GO:0008270
BRADI2G61120	GO:0009855
BRADI2G61120	GO:0010014
BRADI2G61120	GO:0010073
BRADI2G61120	GO:0009855
BRADI2G61120	GO:0010073
BRADI2G61120	GO:0010014
BRADI2G61130	GO:0006508
BRADI2G61130	GO:0004190
BRADI2G61130	GO:0006508
BRADI2G61130	GO:0004190
BRADI2G61140	GO:0003824
BRADI2G61140	GO:0008152
BRADI2G61140	GO:0016788
BRADI2G61140	GO:0008152
BRADI2G61140	GO:0003824
BRADI2G61140	GO:0016788
BRADI2G61150	GO:0005509
BRADI2G61150	GO:0005509
BRADI2G61160	GO:0005509
BRADI2G61167	GO:0005515
BRADI2G61180	GO:0005622
BRADI2G61180	GO:0000166
BRADI2G61180	GO:0005525
BRADI2G61180	GO:0007264
BRADI2G61180	GO:0005622
BRADI2G61180	GO:0005525
BRADI2G61180	GO:0007264
BRADI2G61190	
BRADI2G61200	
BRADI2G61205	
BRADI2G61210	GO:0046872
BRADI2G61210	GO:0000166
BRADI2G61210	GO:0000166
BRADI2G61210	GO:0046872
BRADI2G61220	GO:0005488
BRADI2G61220	GO:0005515
BRADI2G61230	GO:0016757
BRADI2G61230	GO:0016757
BRADI2G61240	GO:0008152
BRADI2G61240	GO:0003951
BRADI2G61240	GO:0006741
BRADI2G61240	GO:0019674
BRADI2G61240	GO:0006741
BRADI2G61240	GO:0019674
BRADI2G61240	GO:0003951
BRADI2G61240	GO:0008152
BRADI2G61247	GO:0016020
BRADI2G61247	GO:0016021
BRADI2G61247	GO:0005524
BRADI2G61247	GO:0004672
BRADI2G61247	GO:0006468
BRADI2G61247	GO:0016772
BRADI2G61247	GO:0006468
BRADI2G61247	GO:0048443
BRADI2G61247	GO:0010103
BRADI2G61247	GO:0002237
BRADI2G61247	GO:0007165
BRADI2G61247	GO:0005515
BRADI2G61247	GO:0002237
BRADI2G61247	GO:0048443
BRADI2G61247	GO:0010103
BRADI2G61247	GO:0007165
BRADI2G61247	GO:0016021
BRADI2G61247	GO:0004672
BRADI2G61247	GO:0005524
BRADI2G61260	
BRADI2G61270	
BRADI2G61280	
BRADI2G61290	
BRADI2G61300	GO:0005488
BRADI2G61300	GO:0008150
BRADI2G61310	GO:0005524
BRADI2G61310	GO:0000166
BRADI2G61310	GO:0004672
BRADI2G61310	GO:0004674
BRADI2G61310	GO:0006468
BRADI2G61310	GO:0016772
BRADI2G61310	GO:0006468
BRADI2G61310	GO:0004672
BRADI2G61310	GO:0005524
BRADI2G61320	GO:0000166
BRADI2G61320	GO:0017111
BRADI2G61320	GO:0005525
BRADI2G61320	GO:0006184
BRADI2G61320	GO:0006614
BRADI2G61320	GO:0006614
BRADI2G61320	GO:0005525
BRADI2G61330	
BRADI2G61340	GO:0003723
BRADI2G61340	GO:0008150
BRADI2G61340	GO:0003723
BRADI2G61350	GO:0000166
BRADI2G61350	GO:0003676
BRADI2G61350	GO:0000166
BRADI2G61350	GO:0003676
BRADI2G61360	GO:0030003
BRADI2G61360	GO:0009086
BRADI2G61360	GO:0000394
BRADI2G61360	GO:0003674
BRADI2G61360	GO:0008150
BRADI2G61360	GO:0030003
BRADI2G61360	GO:0009086
BRADI2G61360	GO:0000394
BRADI2G61370	GO:0005524
BRADI2G61370	GO:0005634
BRADI2G61370	GO:0006298
BRADI2G61370	GO:0030983
BRADI2G61370	GO:0000790
BRADI2G61370	GO:0010154
BRADI2G61370	GO:0048316
BRADI2G61370	GO:0016568
BRADI2G61370	GO:0016444
BRADI2G61370	GO:0031047
BRADI2G61370	GO:0000724
BRADI2G61370	GO:0009555
BRADI2G61370	GO:0009737
BRADI2G61370	GO:0006261
BRADI2G61370	GO:0009560
BRADI2G61370	GO:0009845
BRADI2G61370	GO:0045132
BRADI2G61370	GO:0007062
BRADI2G61370	GO:0042138
BRADI2G61370	GO:0006302
BRADI2G61370	GO:0006312
BRADI2G61370	GO:0048825
BRADI2G61370	GO:0048366
BRADI2G61370	GO:0006275
BRADI2G61370	GO:0006306
BRADI2G61370	GO:0007129
BRADI2G61370	GO:0010564
BRADI2G61370	GO:0010162
BRADI2G61370	GO:0051726
BRADI2G61370	GO:0000278
BRADI2G61370	GO:0009793
BRADI2G61370	GO:0032300
BRADI2G61370	GO:0006298
BRADI2G61370	GO:0030983
BRADI2G61370	GO:0016568
BRADI2G61370	GO:0000724
BRADI2G61370	GO:0016444
BRADI2G61370	GO:0042138
BRADI2G61370	GO:0009555
BRADI2G61370	GO:0007129
BRADI2G61370	GO:0006275
BRADI2G61370	GO:0006306
BRADI2G61370	GO:0031047
BRADI2G61370	GO:0009737
BRADI2G61370	GO:0000278
BRADI2G61370	GO:0048825
BRADI2G61370	GO:0007062
BRADI2G61370	GO:0010564
BRADI2G61370	GO:0009845
BRADI2G61370	GO:0006312
BRADI2G61370	GO:0006261
BRADI2G61370	GO:0009560
BRADI2G61370	GO:0010162
BRADI2G61370	GO:0005524
BRADI2G61370	GO:0000790
BRADI2G61380	GO:0000166
BRADI2G61380	GO:0003676
BRADI2G61380	GO:0000166
BRADI2G61380	GO:0003676
BRADI2G61387	GO:0005515
BRADI2G61400	GO:0004609
BRADI2G61400	GO:0008654
BRADI2G61400	GO:0005509
BRADI2G61400	GO:0005515
BRADI2G61400	GO:0004609
BRADI2G61400	GO:0008654
BRADI2G61400	GO:0005509
BRADI2G61410	GO:0055114
BRADI2G61410	GO:0005886
BRADI2G61410	GO:0016655
BRADI2G61410	GO:0010258
BRADI2G61410	GO:0010598
BRADI2G61410	GO:0010155
BRADI2G61410	GO:0019684
BRADI2G61410	GO:0009535
BRADI2G61410	GO:0046777
BRADI2G61410	GO:0009507
BRADI2G61410	GO:0010258
BRADI2G61410	GO:0010598
BRADI2G61410	GO:0016655
BRADI2G61410	GO:0010155
BRADI2G61410	GO:0046777
BRADI2G61410	GO:0055114
BRADI2G61410	GO:0009535
BRADI2G61410	GO:0005886
BRADI2G61410	GO:0019684
BRADI2G61420	GO:0008150
BRADI2G61430	
BRADI2G61436	GO:0008033
BRADI2G61436	GO:0050660
BRADI2G61436	GO:0002098
BRADI2G61436	GO:0042744
BRADI2G61436	GO:0002098
BRADI2G61436	GO:0008033
BRADI2G61436	GO:0055114
BRADI2G61436	GO:0050660
BRADI2G61436	GO:0042744
BRADI2G61436	GO:0016491
BRADI2G61442	
BRADI2G61442	GO:0046872
BRADI2G61442	GO:0008270
BRADI2G61442	GO:0009690
BRADI2G61442	GO:0042742
BRADI2G61442	GO:0009867
BRADI2G61442	GO:0004842
BRADI2G61442	GO:0016567
BRADI2G61442	GO:0009611
BRADI2G61442	GO:0005515
BRADI2G61442	GO:0008150
BRADI2G61442	GO:0009867
BRADI2G61442	GO:0009611
BRADI2G61442	GO:0042742
BRADI2G61442	GO:0009690
BRADI2G61442	GO:0004842
BRADI2G61442	GO:0008270
BRADI2G61450	GO:0046872
BRADI2G61450	GO:0008270
BRADI2G61450	GO:0005515
BRADI2G61450	GO:0008270
BRADI2G61460	GO:0005515
BRADI2G61467	GO:0005515
BRADI2G61480	GO:0005744
BRADI2G61480	GO:0030150
BRADI2G61480	GO:0005744
BRADI2G61480	GO:0030150
BRADI2G61490	
BRADI2G61500	GO:0016491
BRADI2G61500	GO:0055114
BRADI2G61500	GO:0046872
BRADI2G61500	GO:0051536
BRADI2G61500	GO:0005506
BRADI2G61500	GO:0016705
BRADI2G61500	GO:0051537
BRADI2G61500	GO:0010277
BRADI2G61500	GO:0042651
BRADI2G61500	GO:0009073
BRADI2G61500	GO:0019344
BRADI2G61500	GO:0030154
BRADI2G61500	GO:0009706
BRADI2G61500	GO:0009965
BRADI2G61500	GO:0045893
BRADI2G61500	GO:0010277
BRADI2G61500	GO:0009706
BRADI2G61500	GO:0055114
BRADI2G61500	GO:0051537
BRADI2G61500	GO:0042651
BRADI2G61500	GO:0016705
BRADI2G61500	GO:0005506
BRADI2G61500	GO:0045893
BRADI2G61500	GO:0030154
BRADI2G61500	GO:0019344
BRADI2G61500	GO:0009965
BRADI2G61500	GO:0009073
BRADI2G61500	GO:0016491
BRADI2G61510	GO:0043531
BRADI2G61510	GO:0006952
BRADI2G61510	GO:0043531
BRADI2G61520	GO:0043531
BRADI2G61520	GO:0006952
BRADI2G61520	GO:0043531
BRADI2G61527	GO:0016811
BRADI2G61527	GO:0016021
BRADI2G61527	GO:0006672
BRADI2G61540	GO:0006661
BRADI2G61540	GO:0008150
BRADI2G61540	GO:0006661
BRADI2G61540	
BRADI2G61550	
BRADI2G61560	
BRADI2G61570	GO:0016020
BRADI2G61570	GO:0016192
BRADI2G61570	GO:0048193
BRADI2G61570	GO:0005515
BRADI2G61570	GO:0048193
BRADI2G61570	GO:0016192
BRADI2G61570	GO:0016020
BRADI2G61580	GO:0009055
BRADI2G61580	GO:0015035
BRADI2G61580	GO:0045454
BRADI2G61580	GO:0006662
BRADI2G61580	GO:0006662
BRADI2G61580	GO:0015035
BRADI2G61580	GO:0045454
BRADI2G61590	GO:0006950
BRADI2G61590	GO:0006950
BRADI2G61600	GO:0006950
BRADI2G61600	GO:0006950
BRADI2G61607	GO:0006950
BRADI2G61607	GO:0006950
BRADI2G61620	GO:0006950
BRADI2G61620	GO:0005515
BRADI2G61620	GO:0006950
BRADI2G61630	GO:0003677
BRADI2G61630	GO:0003700
BRADI2G61630	GO:0006355
BRADI2G61630	GO:0006351
BRADI2G61630	GO:0006508
BRADI2G61630	GO:0005634
BRADI2G61630	GO:0008234
BRADI2G61630	GO:0006508
BRADI2G61630	GO:0008234
BRADI2G61630	GO:0006355
BRADI2G61630	GO:0006351
BRADI2G61630	GO:0003677
BRADI2G61630	GO:0005634
BRADI2G61630	GO:0003700
BRADI2G61640	GO:0005886
BRADI2G61640	GO:0005886
BRADI2G61650	
BRADI2G61657	GO:0016020
BRADI2G61657	GO:0016021
BRADI2G61657	GO:0006810
BRADI2G61657	GO:0016192
BRADI2G61657	GO:0006810
BRADI2G61657	GO:0016192
BRADI2G61657	GO:0016021
BRADI2G61670	GO:0046872
BRADI2G61670	GO:0046872
BRADI2G61677	GO:0016020
BRADI2G61677	GO:0016021
BRADI2G61677	GO:0006810
BRADI2G61677	GO:0006826
BRADI2G61677	GO:0009941
BRADI2G61677	GO:0006826
BRADI2G61677	GO:0016021
BRADI2G61677	GO:0009941
BRADI2G61690	
BRADI2G61700	
BRADI2G61710	GO:0016740
BRADI2G61710	GO:0005737
BRADI2G61710	GO:0008652
